Helpful,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
0,1,49,73.79,19.33,87.61,82.06,12.25,20.41,87.76,67.35,57.14,12.24,8.16,6.12,0,0,0,0,4.08,10.2,8.16,2.04,16.33,8.16,6.12,6.12,0,12.24,6.12,4.08,0,0,0,0,12.24,0,12.24,2.04,0,2.04,6.12,0,4.08,0,10.2,6.12,2.04,4.08,0,2.04,0,0,0,0,12.24,6.12,0,0,0,4.08,0,6.12,0,0,0,0,2.04,0,0,2.04,2.04,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,4.08,12.24,4.08,2.04,8.16,2.04,0,0,4.08,4.08,6.12,0,0,0,0,0,0,12.24,8.16,0,0,0,2.04,2.04,0
0,1,196,49.16,90.06,62.65,91.22,24.5,12.76,91.33,68.88,55.1,15.31,11.73,3.06,3.06,0,0,4.08,3.57,10.71,6.12,3.06,13.27,8.16,4.59,8.16,0,13.78,8.16,4.08,5.61,5.1,0.51,0,9.18,1.02,8.16,1.53,0.51,1.53,2.55,0.51,3.06,0.51,6.12,5.61,0.51,1.53,1.53,0,0,0,0,0,14.8,1.02,0,0,0,0,0,13.27,2.04,0.51,1.02,1.02,0,0,0,0,7.14,2.04,0.51,1.53,3.06,0.51,0,0,0,0,0,0,0,0,0,0.51,0,2.04,0,1.53,0,0,0,0,6.63,7.14,0.51,0.51,4.59,2.04,0,0,8.67,5.1,4.08,1.02,0.51,0.51,0,0,0,7.14,4.59,1.53,0,0,0.51,0.51,0
0,1,175,41.4,43.42,35.01,55.84,14.58,13.14,85.14,63.43,52.57,14.29,4,0.57,0.57,2.29,0.57,0,10.29,14.29,6.86,6.29,9.71,11.43,1.71,6.29,2.29,14.29,7.43,5.14,1.14,0.57,0.57,0,12,0.57,11.43,2.29,0,0.57,3.43,0,4.57,1.14,3.43,2.86,0.57,1.14,1.14,0,0,0,0,0,6.29,1.14,0,0,0,1.14,0,5.14,0,0,0.57,0,2.86,0,0,2.86,3.43,1.71,0,1.14,0.57,0,0,0,0,0,0,0,0,0,0,0,0,1.14,0,1.14,0,0,0.57,0,5.14,7.43,0,2.29,4,0.57,0,0.57,3.43,2.29,8.57,0.57,0,0,0,0,0,13.71,7.43,3.43,0,0,1.71,1.14,0
0,1,76,74.45,40.06,5.31,97.62,25.33,15.79,88.16,71.05,56.58,13.16,3.95,0,0,3.95,0,0,9.21,17.11,15.79,0,11.84,9.21,3.95,7.89,1.32,17.11,6.58,0,0,0,0,0,18.42,1.32,17.11,0,2.63,3.95,6.58,0,7.89,0,6.58,6.58,0,2.63,2.63,0,0,0,0,0,6.58,1.32,0,0,0,0,0,5.26,0,0,0,0,3.95,0,0,3.95,6.58,1.32,0,1.32,3.95,0,0,0,0,0,0,0,0,0,0,1.32,2.63,0,0,0,0,0,0,0,9.21,5.26,0,1.32,2.63,0,0,1.32,1.32,0,11.84,0,0,0,0,0,0,17.11,7.89,3.95,0,0,5.26,0,0
0,1,48,89.52,3.47,39.59,52.41,12,10.42,89.58,72.92,52.08,4.17,0,0,0,0,0,0,4.17,20.83,10.42,8.33,16.67,8.33,4.17,6.25,4.17,16.67,8.33,16.67,2.08,0,0,2.08,14.58,0,12.5,2.08,4.17,2.08,0,0,6.25,0,2.08,2.08,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,2.08,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,8.33,12.5,2.08,2.08,8.33,2.08,0,0,0,6.25,2.08,0,0,0,0,0,0,18.75,8.33,4.17,0,0,6.25,0,0
0,1,62,28.14,40.06,6.29,70.91,20.67,8.06,91.94,72.58,56.45,12.9,8.06,6.45,0,0,1.61,0,4.84,17.74,8.06,1.61,8.06,11.29,4.84,11.29,0,20.97,6.45,4.84,6.45,3.23,1.61,1.61,12.9,3.23,9.68,0,3.23,3.23,0,1.61,1.61,0,6.45,4.84,1.61,6.45,4.84,1.61,0,1.61,0,0,11.29,3.23,0,0,1.61,0,0,8.06,3.23,0,0,1.61,0,0,0,0,3.23,1.61,0,0,1.61,0,1.61,0,0,0,0,0,0,0,0,0,3.23,4.84,0,0,0,0,0,0,14.52,1.61,0,0,1.61,0,0,0,4.84,3.23,12.9,0,1.61,0,1.61,0,0,8.06,3.23,0,0,0,4.84,0,0
0,1,28,89.52,1,97.09,75.77,9.33,14.29,92.86,78.57,53.57,3.57,0,0,0,0,0,0,3.57,14.29,14.29,7.14,17.86,0,10.71,14.29,3.57,7.14,14.29,10.71,3.57,0,3.57,0,17.86,0,17.86,3.57,0,0,0,0,14.29,0,3.57,3.57,0,0,0,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,17.86,0,0,10.71,0,0,7.14,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0
0,1,58,32.86,30.46,13.6,99,14.5,10.34,91.38,75.86,58.62,17.24,5.17,1.72,0,0,3.45,0,12.07,20.69,8.62,0,13.79,12.07,3.45,10.34,1.72,15.52,13.79,3.45,5.17,1.72,3.45,0,5.17,0,5.17,0,0,0,0,0,5.17,0,8.62,8.62,0,5.17,5.17,0,0,0,0,0,10.34,3.45,0,0,0,0,0,6.9,1.72,0,5.17,0,0,0,0,0,6.9,0,0,1.72,5.17,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,0,6.9,8.62,0,3.45,0,3.45,1.72,0,5.17,1.72,13.79,0,0,0,0,0,0,17.24,8.62,3.45,1.72,0,1.72,1.72,0
0,1,20,39.7,69.2,7.03,20.23,10,10,95,75,60,15,5,5,0,0,0,0,10,15,5,5,15,10,15,0,0,15,5,0,5,5,0,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,10,0,5,5,0,0,0,10,10,0,0,0,0,0,0
0,1,47,55.01,3.21,57.41,99,11.75,8.51,93.62,72.34,65.96,14.89,6.38,6.38,0,0,0,0,8.51,12.77,8.51,0,17.02,6.38,8.51,10.64,0,8.51,4.26,4.26,0,0,0,0,10.64,0,10.64,2.13,0,2.13,6.38,0,4.26,0,8.51,8.51,0,4.26,4.26,0,0,0,0,0,2.13,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.64,8.51,0,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.77,10.64,0,2.13,4.26,2.13,2.13,0,2.13,0,6.38,0,0,0,0,0,0,10.64,8.51,2.13,0,0,0,0,0
0,1,34,3.11,12.77,26.78,66.58,4.86,14.71,88.24,73.53,58.82,20.59,8.82,8.82,0,0,0,0,11.76,14.71,5.88,0,2.94,11.76,8.82,5.88,2.94,20.59,2.94,2.94,2.94,0,2.94,0,11.76,2.94,8.82,0,0,2.94,0,2.94,2.94,0,2.94,2.94,0,2.94,2.94,0,0,0,0,0,11.76,2.94,0,0,0,0,0,8.82,8.82,0,0,8.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,5.88,5.88,0,2.94,2.94,0,0,0,0,11.76,11.76,0,0,0,0,0,0,20.59,20.59,0,0,0,0,0,0
0,1,97,26.76,2.55,45.7,91.57,24.25,15.46,88.66,73.2,61.86,17.53,9.28,9.28,0,0,0,0,8.25,15.46,6.19,2.06,10.31,11.34,3.09,8.25,1.03,16.49,7.22,4.12,3.09,1.03,1.03,1.03,12.37,3.09,9.28,1.03,2.06,1.03,1.03,1.03,2.06,0,9.28,7.22,2.06,3.09,3.09,0,0,0,0,0,5.15,4.12,1.03,0,0,0,0,1.03,0,1.03,0,0,1.03,1.03,0,0,3.09,2.06,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,1.03,1.03,0,0,0,0,0,0,5.15,5.15,1.03,2.06,2.06,1.03,0,0,2.06,3.09,7.22,1.03,0,0,0,0,0,7.22,4.12,0,0,0,0,3.09,0
0,1,69,51.87,5.93,34.62,65.92,17.25,10.14,94.2,72.46,60.87,18.84,8.7,5.8,0,1.45,1.45,0,10.14,20.29,7.25,2.9,14.49,10.14,1.45,4.35,2.9,20.29,7.25,4.35,1.45,0,1.45,0,8.7,1.45,7.25,0,1.45,0,0,0,5.8,0,2.9,2.9,0,1.45,1.45,0,0,0,0,0,10.14,4.35,1.45,0,0,0,0,4.35,1.45,0,0,1.45,2.9,0,0,2.9,8.7,1.45,0,2.9,4.35,0,0,0,0,0,0,0,0,0,0,1.45,0,1.45,4.35,0,0,0,0,0,1.45,1.45,0,0,0,1.45,0,0,5.8,4.35,10.14,4.35,0,0,0,0,0,15.94,4.35,5.8,0,1.45,2.9,1.45,0
0,1,11,97.37,40.06,1,99,5.5,18.18,90.91,54.55,27.27,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,9.09,0,9.09,18.18,0,9.09,0,9.09,0,9.09,0,9.09,0,9.09,0,0,0,0,0,27.27,27.27,0,18.18,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,18.18,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0
0,1,52,21.6,1.17,89.39,79.29,13,11.54,94.23,75,55.77,17.31,11.54,9.62,0,1.92,0,0,5.77,17.31,9.62,5.77,9.62,7.69,7.69,11.54,1.92,15.38,13.46,0,1.92,0,1.92,0,13.46,0,13.46,3.85,1.92,3.85,1.92,0,5.77,0,7.69,5.77,1.92,1.92,1.92,0,0,0,0,0,3.85,1.92,0,0,0,1.92,0,1.92,0,0,0,0,3.85,0,0,3.85,5.77,1.92,0,0,3.85,0,0,0,0,0,0,0,0,0,0,1.92,0,3.85,0,1.92,0,0,0,0,7.69,5.77,0,3.85,3.85,0,0,0,1.92,3.85,7.69,0,0,0,0,0,0,19.23,9.62,3.85,0,0,3.85,1.92,0
0,1,24,89.52,40.06,3.81,99,8,20.83,75,54.17,41.67,0,0,0,0,0,0,0,0,12.5,12.5,0,8.33,12.5,0,8.33,0,16.67,8.33,0,8.33,0,8.33,0,8.33,0,8.33,0,4.17,0,0,0,4.17,0,8.33,8.33,0,4.17,4.17,0,0,0,0,0,4.17,0,0,0,0,0,0,4.17,0,0,0,0,4.17,0,0,4.17,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,4.17,0,12.5,0,0,0,0,0,0,16.67,12.5,0,0,0,0,4.17,0
0,1,50,1.9,1,22.74,81.12,10,14,88,78,60,28,14,14,0,0,0,0,14,10,4,2,8,10,8,10,0,20,6,2,4,0,4,0,14,4,10,0,0,6,2,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,8,0,0,6,2,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,8,4,0,0,4,0,0,0,0,6,8,2,0,0,0,0,0,16,10,2,0,0,4,0,0
0,1,29,58.3,22.04,7.91,99,9.67,13.79,89.66,55.17,44.83,3.45,0,0,0,0,0,0,3.45,13.79,6.9,0,6.9,6.9,6.9,10.34,0,6.9,13.79,3.45,3.45,0,3.45,0,13.79,0,13.79,3.45,0,0,0,3.45,3.45,3.45,10.34,10.34,0,3.45,3.45,0,0,0,0,0,3.45,3.45,0,0,0,3.45,0,0,0,0,0,0,10.34,0,0,10.34,17.24,6.9,0,0,10.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.34,3.45,0,0,3.45,0,0,0,0,0,3.45,0,0,0,0,0,0,17.24,10.34,3.45,0,0,0,3.45,0
0,1,87,17.79,1,60.18,74.09,17.4,8.05,89.66,80.46,64.37,18.39,11.49,11.49,0,0,0,0,6.9,11.49,4.6,4.6,12.64,10.34,3.45,11.49,2.3,16.09,11.49,5.75,1.15,0,1.15,0,9.2,0,9.2,1.15,2.3,2.3,0,0,3.45,0,3.45,3.45,0,2.3,2.3,0,0,0,0,0,1.15,1.15,0,0,0,0,0,0,0,0,0,0,2.3,0,0,2.3,5.75,1.15,0,1.15,3.45,0,0,0,0,0,0,0,0,0,0,0,1.15,1.15,0,0,0,0,0,0,11.49,4.6,0,1.15,1.15,2.3,0,0,3.45,5.75,4.6,0,0,0,0,0,0,13.79,5.75,6.9,0,0,1.15,0,0
0,1,87,17.79,1,60.18,74.09,17.4,8.05,89.66,80.46,64.37,18.39,11.49,11.49,0,0,0,0,6.9,11.49,4.6,4.6,12.64,10.34,3.45,11.49,2.3,16.09,11.49,5.75,1.15,0,1.15,0,9.2,0,9.2,1.15,2.3,2.3,0,0,3.45,0,3.45,3.45,0,2.3,2.3,0,0,0,0,0,1.15,1.15,0,0,0,0,0,0,0,0,0,0,2.3,0,0,2.3,5.75,1.15,0,1.15,3.45,0,0,0,0,0,0,0,0,0,0,0,1.15,1.15,0,0,0,0,0,0,11.49,4.6,0,1.15,1.15,2.3,0,0,3.45,5.75,4.6,0,0,0,0,0,0,13.79,5.75,6.9,0,0,1.15,0,0
0,1,14,89.52,40.06,24.32,20.23,14,7.14,85.71,85.71,71.43,7.14,0,0,0,0,0,0,7.14,28.57,14.29,0,21.43,14.29,7.14,7.14,0,21.43,7.14,21.43,7.14,0,7.14,0,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,7.14,0,0,7.14,0,0,0,0,14.29,0,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0
0,1,14,1,1,24.32,99,14,7.14,92.86,85.71,64.29,42.86,28.57,21.43,0,0,7.14,0,14.29,14.29,0,0,7.14,14.29,0,0,0,21.43,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,7.14,7.14,0,0,0,0,0,7.14,0,0,0,0,0,0,7.14,0,0,0,7.14,0,0,0,0,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,21.43,0,0,0,0,0,0,0,0,14.29,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,17,46.7,12.77,12.44,20.23,17,5.88,88.24,70.59,70.59,11.76,0,0,0,0,0,0,11.76,23.53,11.76,0,11.76,11.76,5.88,11.76,0,11.76,5.88,5.88,0,0,0,0,23.53,17.65,11.76,0,0,0,0,0,11.76,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,5.88,0,0,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0
0,1,23,94.33,1,44.75,99,11.5,17.39,82.61,73.91,56.52,0,0,0,0,0,0,0,0,17.39,13.04,0,17.39,4.35,8.7,4.35,8.7,4.35,17.39,8.7,4.35,4.35,0,0,13.04,0,13.04,0,0,0,0,0,13.04,0,13.04,13.04,0,4.35,4.35,0,0,0,0,0,8.7,4.35,4.35,0,0,0,0,4.35,0,0,0,0,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,8.7,4.35,0,0,4.35,0,0,0,0,0,4.35,0,0,0,0,0,0,13.04,8.7,4.35,0,0,0,0,0
0,1,80,36.09,62.31,1.63,96.74,20,11.25,90,75,60,21.25,10,3.75,0,2.5,2.5,0,11.25,17.5,3.75,1.25,17.5,7.5,3.75,10,0,17.5,7.5,1.25,3.75,2.5,1.25,0,16.25,0,16.25,1.25,1.25,6.25,2.5,1.25,5,0,6.25,6.25,0,0,0,0,0,0,0,0,11.25,1.25,1.25,0,0,0,0,10,2.5,0,5,0,2.5,0,0,2.5,7.5,3.75,0,2.5,1.25,0,1.25,0,0,0,0,0,0,0,0,0,2.5,1.25,0,0,0,0,0,0,2.5,1.25,0,0,1.25,0,0,0,3.75,2.5,6.25,1.25,0,0,0,0,0,7.5,5,2.5,0,0,0,0,0
0,1,27,44.1,40.06,77.17,99,9,18.52,81.48,77.78,51.85,11.11,7.41,3.7,0,0,0,3.7,3.7,14.81,3.7,3.7,11.11,7.41,7.41,7.41,0,18.52,14.81,11.11,3.7,3.7,0,0,11.11,3.7,7.41,3.7,0,3.7,0,0,0,0,11.11,11.11,0,3.7,3.7,0,0,0,0,0,7.41,3.7,3.7,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,11.11,3.7,0,0,3.7,0,0,0,14.81,7.41,7.41,0,0,0,0,0,0,14.81,11.11,3.7,0,0,0,0,0
0,1,14,7.34,40.06,2.36,98.65,7,7.14,78.57,64.29,42.86,21.43,14.29,7.14,0,0,7.14,0,7.14,14.29,7.14,7.14,0,14.29,0,7.14,0,21.43,7.14,7.14,0,0,0,0,14.29,0,14.29,0,7.14,7.14,0,0,0,0,7.14,7.14,0,7.14,7.14,0,0,0,0,0,14.29,7.14,0,0,0,0,0,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,21.43,0,0,0,0,0,0,21.43,7.14,0,0,7.14,7.14,0,0
0,1,66,8.29,17.46,39.59,67.94,11,13.64,87.88,69.7,54.55,21.21,10.61,6.06,0,4.55,0,0,10.61,10.61,3.03,0,7.58,9.09,4.55,9.09,1.52,19.7,9.09,3.03,0,0,0,0,21.21,0,21.21,4.55,4.55,3.03,6.06,0,6.06,0,3.03,3.03,0,1.52,1.52,0,0,0,0,0,4.55,0,0,0,0,0,0,4.55,0,0,0,0,1.52,0,0,1.52,6.06,1.52,1.52,1.52,1.52,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06,10.61,0,0,1.52,6.06,1.52,1.52,1.52,1.52,9.09,1.52,0,0,0,0,0,16.67,9.09,6.06,0,0,1.52,0,0
0,1,16,99,1.71,15.38,1,16,18.75,87.5,62.5,37.5,0,0,0,0,0,0,0,0,12.5,12.5,0,18.75,0,0,0,6.25,6.25,18.75,0,0,0,0,0,6.25,0,6.25,0,0,0,0,0,6.25,0,25,6.25,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,25,0,0,6.25,12.5,0,6.25,0,0,0,0,0,0,0,0,0,18.75,0,18.75,0,0,0,0,0
0,1,33,45.12,40.06,86.68,99,11,9.09,100,87.88,54.55,21.21,12.12,6.06,0,0,6.06,0,9.09,15.15,6.06,3.03,12.12,3.03,6.06,6.06,0,18.18,15.15,3.03,3.03,3.03,0,0,12.12,0,12.12,6.06,6.06,0,0,0,3.03,0,9.09,9.09,0,0,0,0,0,0,0,0,15.15,6.06,3.03,3.03,0,0,3.03,9.09,3.03,0,9.09,0,0,0,0,0,3.03,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,9.09,6.06,0,0,3.03,0,3.03,0,12.12,9.09,3.03,0,0,0,0,0,0,6.06,6.06,0,0,0,0,0,0
0,1,15,22.17,96.04,19.26,99,15,26.67,100,60,40,26.67,20,13.33,0,0,0,6.67,6.67,6.67,0,0,6.67,0,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,13.33,13.33,0,0,0,0,0,33.33,6.67,0,0,0,0,0,26.67,13.33,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,6.67,0,0,6.67,0,0,0,0,0,0,6.67,6.67,0,0,0,13.33,6.67,6.67,0,0,0,0,0
0,1,18,1,72.07,10.18,99,18,27.78,100,72.22,50,22.22,16.67,11.11,0,0,0,5.56,5.56,11.11,5.56,0,0,0,11.11,22.22,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,11.11,11.11,0,0,0,0,0,22.22,5.56,0,0,0,0,0,16.67,11.11,0,0,0,0,0,0,0,22.22,16.67,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,5.56,0,0,5.56,0,0,0,0,0,0,5.56,5.56,0,0,0,16.67,11.11,5.56,0,0,0,0,0
0,1,103,67.21,29.31,77.76,89.4,14.71,17.48,91.26,72.82,55.34,12.62,11.65,7.77,0,0,2.91,0.97,0.97,15.53,8.74,1.94,13.59,7.77,3.88,8.74,0,15.53,5.83,5.83,4.85,2.91,1.94,0,6.8,0.97,5.83,2.91,2.91,0,0,0,0.97,0,4.85,4.85,0,1.94,1.94,0,0,0,0,0,9.71,2.91,0,0,0,0,1.94,6.8,1.94,0,0,4.85,0,0,0,0,4.85,0,0,3.88,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,8.74,8.74,0,3.88,3.88,1.94,0,0,5.83,10.68,0.97,0,0.97,0.97,0,0,0.97,24.27,13.59,5.83,0,1.94,0,2.91,0
0,1,17,7.78,12.77,1,99,8.5,0,88.24,76.47,64.71,23.53,11.76,5.88,0,0,5.88,0,11.76,23.53,11.76,0,5.88,17.65,0,5.88,5.88,17.65,5.88,5.88,0,0,0,0,5.88,0,5.88,0,0,5.88,0,0,5.88,0,11.76,11.76,0,5.88,5.88,0,0,0,0,0,17.65,5.88,0,0,0,0,0,11.76,0,0,5.88,0,0,0,0,0,5.88,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,17.65,0,0,0,0,0,0,17.65,5.88,0,0,5.88,5.88,0,0
0,1,40,26.1,3.95,95.54,2.86,20,12.5,92.5,82.5,65,25,10,7.5,0,0,2.5,0,15,20,7.5,10,12.5,7.5,5,7.5,0,22.5,7.5,5,2.5,0,2.5,0,15,0,15,5,2.5,0,2.5,2.5,5,0,2.5,0,2.5,0,0,0,0,0,0,0,5,2.5,0,0,0,0,0,2.5,0,0,2.5,0,2.5,0,0,2.5,5,0,0,2.5,2.5,0,2.5,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,2.5,0,10,0,2.5,7.5,0,0,0,2.5,12.5,7.5,0,2.5,2.5,0,0,0,17.5,5,2.5,0,0,5,5,0
0,1,36,58.02,1,59.49,99,12,16.67,94.44,66.67,50,13.89,8.33,8.33,0,0,0,0,5.56,16.67,8.33,0,8.33,11.11,0,5.56,0,19.44,8.33,5.56,0,0,0,0,16.67,0,16.67,0,0,5.56,2.78,0,11.11,0,8.33,8.33,0,5.56,5.56,0,0,0,0,0,2.78,2.78,0,0,0,0,0,0,0,0,0,0,2.78,0,0,2.78,5.56,2.78,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,16.67,13.89,2.78,0,5.56,8.33,0,0,0,0,8.33,0,0,0,0,0,0,8.33,5.56,0,0,2.78,0,0,0
0,1,51,24.9,1,46.57,1,51,9.8,94.12,78.43,62.75,19.61,9.8,9.8,0,0,0,0,9.8,17.65,7.84,7.84,11.76,11.76,1.96,7.84,3.92,21.57,7.84,1.96,0,0,0,0,15.69,0,11.76,1.96,1.96,1.96,0,0,5.88,0,7.84,1.96,5.88,1.96,1.96,0,0,0,0,0,1.96,1.96,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,5.88,0,0,3.92,1.96,0,0,0,0,0,0,0,0,0,0,0,1.96,1.96,0,0,0,0,0,0,5.88,3.92,0,0,1.96,0,0,1.96,0,3.92,9.8,0,0,0,0,0,0,3.92,1.96,0,0,0,0,1.96,0
0,1,10,69.05,40.06,1,99,10,20,70,60,40,10,0,0,0,0,0,0,10,10,10,10,10,10,0,10,0,20,10,0,0,0,0,0,10,0,10,0,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,30,10,0,0,0,10,10,0
0,1,32,78.28,75.49,1,69.4,16,15.63,84.38,68.75,56.25,6.25,0,0,0,0,0,0,6.25,28.13,15.63,0,9.38,15.63,0,6.25,3.13,18.75,6.25,6.25,9.38,6.25,0,3.13,15.63,6.25,9.38,0,6.25,3.13,0,0,0,0,3.13,3.13,0,3.13,3.13,0,0,0,0,0,12.5,3.13,0,0,0,3.13,0,9.38,3.13,0,0,0,0,0,0,0,3.13,0,0,0,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.38,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,12.5,6.25,6.25,0,0,0,0,0
0,1,23,23.51,1.4,74.45,99,11.5,4.35,86.96,65.22,60.87,21.74,13.04,13.04,0,0,0,0,8.7,30.43,4.35,13.04,4.35,4.35,4.35,4.35,0,4.35,13.04,17.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.39,17.39,0,13.04,13.04,0,0,0,0,0,13.04,13.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,0,0,0,0,0,8.7,8.7,0,0,0,0,0,0,0,26.09,0,8.7,0,17.39,0,0,0
0,1,93,29.52,1,84.25,92.96,13.29,15.05,95.7,73.12,61.29,20.43,13.98,13.98,0,0,0,0,6.45,20.43,8.6,1.08,8.6,7.53,6.45,5.38,1.08,17.2,3.23,5.38,1.08,1.08,0,0,10.75,0,10.75,1.08,2.15,3.23,2.15,0,3.23,0,5.38,5.38,0,4.3,4.3,0,0,0,0,0,9.68,8.6,1.08,0,0,0,1.08,1.08,0,0,0,0,3.23,0,0,3.23,11.83,2.15,0,6.45,3.23,0,1.08,1.08,0,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,9.68,6.45,2.15,3.23,0,1.08,1.08,0,5.38,4.3,6.45,0,0,0,0,0,0,7.53,6.45,0,0,1.08,0,0,0
